logP0_crit          	m1iso_crit        	phases_crit	logP0_hub           	m1iso_hub         	phases_hub	logP0_RHeRL           	m1iso_RHeRL       	logP0_critL2        	m1iso_critL2      	logP0_hubL2          	m1iso_hubL2       	logP0_RHeRL          	m1iso_RHeRL       	m2iso_crit	m2iso_RHeRL       	m2iso_PmergeMIN   	logL_Lsun	logTeff	HR_phases	logP0_PmergeMIN      	m1iso_PmergeMIN   	q_band            	mtot_band        	m1iso_HD	mtot_yes          	qfin_yes           	m1_yes            	logP0_yes            	q_yes              	mtot_yesL2        	qfin_yesL2         	m1_yesL2          	logP0_yesL2          	q_yesL2            
2.287303812976049   	4.308376796175135 	 /         	2.220734790499726   	1.5796645671005567	 /        	2.470909792714833     	1.2046855839401518	2.3118239733077544  	6.941591070251047 	2.8670354146273707   	1.962762815703953 	2.5969286767179582   	1.63              	2.062     	2.0415568585382466	2.06346766094412  	3.652    	3.6423 	 /       	1.4709097927148334   	2.123273965041398 	 /                	 /               	 /      	3.2699999999999996	0.7486631016042781 	1.8699999999999999	1.8709097927148333   	0.7486631016042781 	4.07              	0.5243445692883896 	2.67              	1.9709097927148334   	0.5243445692883896 
2.426684848078554   	4.401687853688227 	 /         	2.3567685459957217  	1.5335667591011855	 /        	2.427771186079419     	1.2127445573458344	2.4512437206327435  	7.14403028841015  	 /                   	 /                	2.5843984174190107   	1.635395449881671 	2.06      	2.048754959049118 	2.063486392051304 	3.737    	3.6213 	 /       	1.458230505959198    	2.1341508915554557	 /                	 /               	 /      	2.79              	0.9928571428571428 	1.39              	1.7709097927148334   	1.0071942446043165 	4.109999999999999 	0.5166051660516605 	2.71              	1.9709097927148334   	0.5166051660516605 
2.5550312567388587  	4.386058864768742 	 /         	2.4833917658600826  	1.4928061886590276	 /        	2.370909792714833     	1.223489602124958 	2.5795839890868058  	7.109909706517281 	 /                   	 /                	2.570909792714833    	1.6405911423320805	2.043     	2.056287655718126 	2.06354830566591  	3.8608   	3.6062 	 /       	1.413703886306739    	2.15              	 /                	 /               	 /      	2.83              	0.9790209790209791 	1.43              	1.7709097927148334   	0.9790209790209791 	4.15              	0.509090909090909  	2.75              	1.9709097927148334   	0.509090909090909  
2.6857701454282026  	4.302137041431824 	 /         	2.6132717966388124  	1.45228093164193  	 /        	2.3599459006155588    	1.2256144431602902	2.7102875390291907  	6.928162054825284 	 /                   	 /                	2.5249351680566177   	1.6516101501367138	1.9698    	2.0576654954752134	2.0636251964101033	3.9807   	3.5933 	 /       	1.3443040334129306   	2.2417428008726215	 /                	 /               	 /      	2.87              	0.9523809523809523 	1.47              	1.7709097927148334   	0.9523809523809523 	4.1899999999999995	0.5017921146953405 	2.79              	1.9709097927148334   	0.5017921146953405 
2.7546683194237684  	3.869451751685888 	 /         	2.6874339733897985  	1.4323843406244428	 /        	2.337399009108759     	1.23              	2.7789348856972076  	6.028273986449946 	 /                   	 /                	2.470909792714833    	1.6649110083237648	2.2588    	2.060057262972723 	2.063678822554989 	4.1089   	3.5814 	 /       	1.2709097927148334   	2.2681629810798336	 /                	 /               	 /      	2.91              	0.9271523178807947 	1.51              	1.7709097927148334   	0.9271523178807947 	4.23              	0.4946996466431095 	2.83              	1.9709097927148334   	0.4946996466431095 
2.9042052739826283  	3.416124814987465 	 /         	2.8423954041552477  	1.388312191248039 	 /        	2.293637213247843     	1.2390909682132039	2.928064536811873   	5.146172501020371 	 /                   	 /                	2.4635592908888384   	1.6670597992696021	2.259     	2.0607414083094002	2.0637149167447095	3.8242   	3.6282 	 /       	1.2210896526914963   	2.3377248249708282	 /                	 /               	 /      	2.95              	0.9032258064516128 	1.55              	1.7709097927148334   	0.9032258064516128 	3.3099999999999996	0.7329842931937173 	1.91              	1.8709097927148333   	0.7329842931937173 
3.0444279924582016  	2.6316170504723497	 /         	2.997428353223247   	1.3469496542021253	 /        	2.2709097927148334    	1.2438277023753708	3.067103282273961   	3.7458577424767463	 /                   	 /                	2.453555649128465    	1.67              	2.2594    	2.0610787741258347	2.0638177826958715	3.8874   	3.6419 	 /       	1.0709097927148334   	2.3997949607672187	 /                	 /               	 /      	2.9899999999999998	0.8805031446540881 	1.5899999999999999	1.7709097927148334   	0.8805031446540881 	3.3499999999999996	0.717948717948718  	1.95              	1.8709097927148333   	0.717948717948718  
 /                  	 /                	 /         	 /                  	 /                	 /        	2.2280238008108926    	1.2528456032384236	 /                  	 /                	 /                   	 /                	2.4068552165463832   	1.68437816953262  	 /        	2.0616838468217638	2.0638178578624355	4.0361   	3.954  	 /       	1.0708099524592425   	2.399875199680511 	 /                	 /               	 /      	3.03              	0.8588957055214723 	1.63              	1.7709097927148334   	0.8588957055214723 	3.3899999999999997	0.7035175879396984 	1.99              	1.8709097927148333   	0.7035175879396984 
 /                  	 /                	 /         	 /                  	 /                	 /        	2.1709097927148333    	1.2648623475095786	 /                  	 /                	 /                   	 /                	2.370909792714833    	1.69550286330566  	 /        	2.062086072300968 	2.0638179960681557	4.0716   	3.9115 	 /       	1.0706256910897476   	2.4               	 /                	 /               	 /      	3.07              	0.8383233532934132 	1.67              	1.7709097927148334   	0.8383233532934132 	3.43              	0.689655172413793  	2.0300000000000002	1.8709097927148333   	0.689655172413793  
 /                  	 /                	 /         	 /                  	 /                	 /        	2.1624984594306733    	1.266635466686336 	 /                  	 /                	 /                   	 /                	2.350923622991755    	1.7020055321107688	 /        	2.062106980119369 	2.063875534952967 	4.0742   	3.8592 	 /       	0.9914522324677354   	2.5506780496911277	 /                	 /               	 /      	3.11              	0.8187134502923976 	1.71              	1.7709097927148334   	0.8187134502923976 	3.4699999999999998	0.6763285024154589 	2.07              	1.8709097927148333   	0.6763285024154589 
 /                  	 /                	 /         	 /                  	 /                	 /        	2.1465393370726016    	1.27              	 /                  	 /                	 /                   	 /                	2.3264104464535103   	1.71              	 /        	2.062145905329525 	2.0640726414093353	4.0677   	3.8062 	 /       	0.8709097927148333   	2.6185019337016575	 /                	 /               	 /      	3.15              	0.7999999999999999 	1.75              	1.7709097927148334   	0.7999999999999999 	3.51              	0.6635071090047393 	2.11              	1.8709097927148333   	0.6635071090047393 
 /                  	 /                	 /         	 /                  	 /                	 /        	2.0981319959702485    	1.2808888813021662	 /                  	 /                	 /                   	 /                	2.2964775105136246   	1.7202270871195167	 /        	2.062258317672615 	2.0640985277710167	4.0561   	3.7475 	 /       	0.8578204177148333   	2.63363828125     	 /                	 /               	 /      	3.19              	0.7821229050279329 	1.79              	1.7709097927148334   	0.7821229050279329 	3.55              	0.6511627906976744 	2.15              	1.8709097927148333   	0.6511627906976744 
 /                  	 /                	 /         	 /                  	 /                	 /        	2.070909792714833     	1.2870129113387023	 /                  	 /                	 /                   	 /                	2.2709097927148334   	1.7289820236116327	 /        	2.062333101406012 	2.064143421800003 	4.0412   	3.6958 	 /       	0.8341818479295572   	2.65              	 /                	 /               	 /      	3.2299999999999995	0.7650273224043717 	1.8299999999999998	1.7709097927148334   	0.7650273224043717 	3.59              	0.639269406392694  	2.19              	1.8709097927148333   	0.639269406392694  
 /                  	 /                	 /         	 /                  	 /                	 /        	2.0341233041580327    	1.2952854045772795	 /                  	 /                	 /                   	 /                	2.242669953493432    	1.7387040643114393	 /        	2.062474710394154 	2.0642292838460476	3.9416   	3.6183 	 /       	0.7702027099103832   	2.7741161464944373	 /                	 /               	 /      	3.2699999999999996	0.7486631016042781 	1.8699999999999999	1.7709097927148334   	0.7486631016042781 	3.63              	0.6278026905829597 	2.23              	1.8709097927148333   	0.6278026905829597 
 /                  	 /                	 /         	 /                  	 /                	 /        	1.9709097927148334    	1.309503145289112 	 /                  	 /                	 /                   	 /                	2.20987203489518     	1.75              	 /        	2.0626998936220016	2.064254876961953 	4.0512   	3.5923 	 /       	0.6709097927148333   	2.861838397435897 	 /                	 /               	 /      	2.79              	0.9928571428571428 	1.39              	1.6709097927148333   	1.0071942446043165 	3.67              	0.6167400881057268 	2.27              	1.8709097927148333   	0.6167400881057268 
 /                  	 /                	 /         	 /                  	 /                	 /        	1.9701148099322126    	1.3096820068869515	 /                  	 /                	 /                   	 /                	2.1893855287981445   	1.7573902944333246	 /        	2.0627025869041864	2.064171717313377 	4.19     	3.5766 	 /       	0.6583280901415239   	2.884272871783363 	 /                	 /               	 /      	2.83              	0.9790209790209791 	1.43              	1.6709097927148333   	0.9790209790209791 	3.71              	0.606060606060606  	2.31              	1.8709097927148333   	0.606060606060606  
 /                  	 /                	 /         	 /                  	 /                	 /        	1.9687015833615114    	1.3099999999999998	 /                  	 /                	 /                   	 /                	2.1709097927148333   	1.7640578615054938	 /        	2.0627073664918587	2.0640629570434452	4.338    	3.5612 	 /       	0.6411510688222466   	2.9               	 /                	 /               	 /      	2.87              	0.9523809523809523 	1.47              	1.6709097927148333   	0.9523809523809523 	3.75              	0.5957446808510638 	2.35              	1.8709097927148333   	0.5957446808510638 
 /                  	 /                	 /         	 /                  	 /                	 /        	1.9075456638733146    	1.3246543484633924	 /                  	 /                	 /                   	 /                	2.1368430553682747   	1.7763733050613766	 /        	2.062848692225973 	2.0636656320541884	4.4877   	3.5463 	 /       	0.5756401416679738   	3.0309129361914255	 /                	 /               	 /      	2.91              	0.9271523178807947 	1.51              	1.6709097927148333   	0.9271523178807947 	3.79              	0.5857740585774058 	2.39              	1.8709097927148333   	0.5857740585774058 
 /                  	 /                	 /         	 /                  	 /                	 /        	1.8709097927148333    	1.3334340097040245	 /                  	 /                	 /                   	 /                	2.099152067522489    	1.79              	 /        	2.0628996508190296	2.0635            	 /       	 /     	 /       	0.47172690000998135  	3.15              	 /                	 /               	 /      	2.95              	0.9032258064516128 	1.55              	1.6709097927148333   	0.9032258064516128 	3.83              	0.5761316872427983 	2.43              	1.8709097927148333   	0.5761316872427983 
 /                  	 /                	 /         	 /                  	 /                	 /        	1.8450121161505482    	1.339640929374286 	 /                  	 /                	 /                   	 /                	2.0846383099508397   	1.7954914068944026	 /        	2.0629339590814295	2.0635            	 /       	 /     	 /       	0.47149131123138394  	3.150726898145688 	 /                	 /               	 /      	2.9899999999999998	0.8805031446540881 	1.5899999999999999	1.6709097927148333   	0.8805031446540881 	3.8699999999999997	0.5668016194331984 	2.4699999999999998	1.8709097927148333   	0.5668016194331984 
 /                  	 /                	 /         	 /                  	 /                	 /        	1.8017924254179467    	1.3499999999999999	 /                  	 /                	 /                   	 /                	2.070909792714833    	1.800686107786038 	 /        	2.0629882221516973	2.0635            	 /       	 /     	 /       	0.4709097927148333   	3.1512217278311545	 /                	 /               	 /      	3.03              	0.8588957055214723 	1.63              	1.6709097927148333   	0.8588957055214723 	3.9099999999999997	0.5577689243027889 	2.51              	1.8709097927148333   	0.5577689243027889 
 /                  	 /                	 /         	 /                  	 /                	 /        	1.7829268060113146    	1.3548068053185924	 /                  	 /                	 /                   	 /                	2.033243743098798    	1.8149335801535857	 /        	2.0630131737913624	2.0635            	 /       	 /     	 /       	0.3870253699903372   	3.29514447159438  	 /                	 /               	 /      	3.07              	0.8383233532934132 	1.67              	1.6709097927148333   	0.8383233532934132 	3.9499999999999997	0.5490196078431373 	2.55              	1.8709097927148333   	0.5490196078431373 
 /                  	 /                	 /         	 /                  	 /                	 /        	1.7709097927148334    	1.3578688036103967	 /                  	 /                	 /                   	 /                	1.9934175949904194   	1.8299999999999998	 /        	2.0630302949942827	2.0635            	 /       	 /     	 /       	0.3107722060296737   	3.4               	 /                	 /               	 /      	3.11              	0.8187134502923976 	1.71              	1.6709097927148333   	0.8187134502923976 	3.9899999999999998	0.5405405405405405 	2.59              	1.8709097927148333   	0.5405405405405405 
 /                  	 /                	 /         	 /                  	 /                	 /        	1.7218393131958076    	1.3703718081923897	 /                  	 /                	 /                   	 /                	1.982100316893926    	1.834476209671637 	 /        	2.0630969739356657	2.0635            	 /       	 /     	 /       	0.30014362615688583  	3.4365422918025654	 /                	 /               	 /      	3.15              	0.7999999999999999 	1.75              	1.6709097927148333   	0.7999999999999999 	4.029999999999999 	0.532319391634981  	2.63              	1.8709097927148333   	0.532319391634981  
 /                  	 /                	 /         	 /                  	 /                	 /        	1.6709097927148333    	1.3833491988984297	 /                  	 /                	 /                   	 /                	1.9709097927148334   	1.8389028211338798	 /        	2.063160993953093 	2.0635            	 /       	 /     	 /       	0.27090979271483323  	3.4787902632323804	 /                	 /               	 /      	3.19              	0.7821229050279329 	1.79              	1.6709097927148333   	0.7821229050279329 	4.07              	0.5243445692883896 	2.67              	1.8709097927148333   	0.5243445692883896 
 /                  	 /                	 /         	 /                  	 /                	 /        	1.6607528080728844    	1.3859372061432202	 /                  	 /                	 /                   	 /                	1.9318360881349994   	1.8543705181680663	 /        	2.063173165272829 	2.0635            	 /       	 /     	 /       	0.2328626981294078   	3.6024411317682183	 /                	 /               	 /      	3.2299999999999995	0.7650273224043717 	1.8299999999999998	1.6709097927148333   	0.7650273224043717 	4.109999999999999 	0.5166051660516605 	2.71              	1.8709097927148333   	0.5166051660516605 
 /                  	 /                	 /         	 /                  	 /                	 /        	1.6448086785524123    	1.39              	 /                  	 /                	 /                   	 /                	1.892356545896003    	1.8699999999999999	 /        	2.063191887265058 	2.0635            	 /       	 /     	 /       	0.1918107021636521   	3.65              	 /                	 /               	 /      	3.2699999999999996	0.7486631016042781 	1.8699999999999999	1.6709097927148333   	0.7486631016042781 	4.15              	0.509090909090909  	2.75              	1.8709097927148333   	0.509090909090909  
 /                  	 /                	 /         	 /                  	 /                	 /        	1.6007173024174175    	1.4019230038810335	 /                  	 /                	 /                   	 /                	1.8818115898128385   	1.874360718839202 	 /        	2.063253930313764 	2.0635            	 /       	 /     	 /       	0.16048958505601885  	3.761974740426482 	 /                	 /               	 /      	3.3099999999999996	0.7329842931937173 	1.91              	1.6709097927148333   	0.7329842931937173 	4.1899999999999995	0.5017921146953405 	2.79              	1.8709097927148333   	0.5017921146953405 
 /                  	 /                	 /         	 /                  	 /                	 /        	1.5709097927148334    	1.4099838427668583	 /                  	 /                	 /                   	 /                	1.8709097927148333   	1.8788693163100803	 /        	2.0632950983078837	2.0635            	 /       	 /     	 /       	0.11897897214160977  	3.9               	 /                	 /               	 /      	3.3499999999999996	0.717948717948718  	1.95              	1.6709097927148333   	0.717948717948718  	4.23              	0.4946996466431095 	2.83              	1.8709097927148333   	0.4946996466431095 
 /                  	 /                	 /         	 /                  	 /                	 /        	1.5410537780331013    	1.418057594127307 	 /                  	 /                	 /                   	 /                	1.8326459011727665   	1.8946944433831732	 /        	2.0633344597214514	2.0635            	 /       	 /     	 /       	0.11124531871685098  	3.950419407502522 	 /                	 /               	 /      	3.3899999999999997	0.7035175879396984 	1.99              	1.6709097927148333   	0.7035175879396984 	4.27              	0.4878048780487804 	2.87              	1.8709097927148333   	0.4878048780487804 
 /                  	 /                	 /         	 /                  	 /                	 /        	1.4968940479470767    	1.43              	 /                  	 /                	 /                   	 /                	1.7956398129729705   	1.91              	 /        	2.0633894216154394	2.0635            	 /       	 /     	 /       	0.07090979271483318  	4.001783385791367 	 /                	 /               	 /      	2.83              	0.9790209790209791 	1.43              	1.5709097927148334   	0.9790209790209791 	4.3100000000000005	0.4810996563573883 	2.91              	1.8709097927148333   	0.4810996563573883 
 /                  	 /                	 /         	 /                  	 /                	 /        	1.4817546735348126    	1.4343379523279915	 /                  	 /                	 /                   	 /                	1.7837455384430188   	1.915134298291274 	 /        	2.0634098695416925	2.0635            	 /       	 /     	 /       	0.027067392584920864 	4.09519699983761  	 /                	 /               	 /      	2.87              	0.9523809523809523 	1.47              	1.5709097927148334   	0.9523809523809523 	4.35              	0.47457627118644063	2.95              	1.8709097927148333   	0.47457627118644063
